,date,code_insee_region,region,tmin,tmax,tmoy,annee,mois
15692,2019-01-13,75,Nouvelle-Aquitaine,5.45,10.59,8.02,2019,1
15693,2019-01-13,11,Île-de-France,7.98,11.5,9.74,2019,1
15694,2019-01-13,84,Auvergne-Rhône-Alpes,2.67,8.65,5.66,2019,1
15695,2019-01-14,52,Pays de la Loire,8.55,10.85,9.7,2019,1
15696,2019-01-14,24,Centre-Val de Loire,6.68,9.7,8.19,2019,1
15697,2019-01-15,27,Bourgogne-Franche-Comté,1.48,7.83,4.66,2019,1
15698,2019-01-15,75,Nouvelle-Aquitaine,4.09,10.65,7.37,2019,1
15699,2019-01-15,84,Auvergne-Rhône-Alpes,-1.0,7.85,3.42,2019,1
15700,2019-01-16,11,Île-de-France,0.66,7.32,3.99,2019,1
15701,2019-01-16,53,Bretagne,5.12,10.07,7.6,2019,1
15702,2019-01-17,52,Pays de la Loire,3.45,10.25,6.85,2019,1
15703,2019-01-17,53,Bretagne,2.4,9.48,5.94,2019,1
15704,2019-01-19,76,Occitanie,-0.02,10.02,5.0,2019,1
15705,2019-01-19,44,Grand Est,-6.01,2.14,-1.94,2019,1
15706,2019-01-20,44,Grand Est,-1.89,1.74,-0.08,2019,1
15707,2019-01-20,93,Provence-Alpes-Côte d'Azur,1.65,9.75,5.7,2019,1
15708,2019-01-21,11,Île-de-France,-3.52,2.86,-0.33,2019,1
15709,2019-01-21,27,Bourgogne-Franche-Comté,-0.67,1.47,0.4,2019,1
15710,2019-01-21,28,Normandie,-3.12,5.42,1.15,2019,1
15711,2019-01-22,27,Bourgogne-Franche-Comté,-3.28,0.77,-1.26,2019,1
15712,2019-01-23,53,Bretagne,3.65,8.02,5.84,2019,1
15713,2019-01-23,32,Hauts-de-France,-1.12,1.3,0.09,2019,1
15714,2019-01-24,44,Grand Est,-3.3,-0.85,-2.07,2019,1
15715,2019-01-24,53,Bretagne,2.45,9.35,5.9,2019,1
15716,2019-01-24,11,Île-de-France,-1.82,2.28,0.23,2019,1
15717,2019-01-24,28,Normandie,-1.84,5.44,1.8,2019,1
15718,2019-01-25,27,Bourgogne-Franche-Comté,-4.03,2.83,-0.6,2019,1
15719,2019-01-26,24,Centre-Val de Loire,4.57,9.32,6.94,2019,1
15720,2019-01-26,76,Occitanie,2.95,12.04,7.5,2019,1
15721,2019-01-27,75,Nouvelle-Aquitaine,5.22,9.35,7.29,2019,1
15722,2019-01-27,32,Hauts-de-France,3.36,7.02,5.19,2019,1
15723,2019-01-28,93,Provence-Alpes-Côte d'Azur,1.72,8.95,5.33,2019,1
15724,2019-01-28,75,Nouvelle-Aquitaine,4.39,9.23,6.81,2019,1
15725,2019-01-28,76,Occitanie,1.84,8.25,5.04,2019,1
15726,2019-01-28,27,Bourgogne-Franche-Comté,0.72,4.92,2.82,2019,1
15727,2019-01-28,32,Hauts-de-France,2.32,5.26,3.79,2019,1
15728,2019-01-28,24,Centre-Val de Loire,1.9,7.52,4.71,2019,1
15729,2019-01-29,76,Occitanie,1.94,8.35,5.14,2019,1
15730,2019-01-29,27,Bourgogne-Franche-Comté,-2.58,4.72,1.07,2019,1
15731,2019-01-29,53,Bretagne,2.12,6.75,4.44,2019,1
15732,2019-01-29,44,Grand Est,-2.09,3.86,0.89,2019,1
15733,2019-01-30,94,Corse,4.45,10.55,7.5,2019,1
15734,2019-01-31,93,Provence-Alpes-Côte d'Azur,0.28,8.58,4.43,2019,1
15735,2019-01-31,27,Bourgogne-Franche-Comté,-0.13,7.17,3.52,2019,1
15736,2019-02-01,75,Nouvelle-Aquitaine,5.06,10.97,8.02,2019,2
15737,2019-02-02,44,Grand Est,1.66,5.49,3.58,2019,2
15738,2019-02-02,76,Occitanie,3.26,5.98,4.62,2019,2
15739,2019-12-29,32,Hauts-de-France,-0.52,5.02,2.25,2019,12
15740,2019-02-03,52,Pays de la Loire,-1.05,8.6,3.78,2019,2
15741,2019-12-30,53,Bretagne,0.05,9.15,4.6,2019,12
15742,2019-02-03,84,Auvergne-Rhône-Alpes,0.4,2.54,1.47,2019,2
15743,2019-12-30,11,Île-de-France,-1.22,8.22,3.5,2019,12
15744,2019-02-04,52,Pays de la Loire,-0.7,4.4,1.85,2019,2
15745,2019-12-30,76,Occitanie,0.11,12.18,6.15,2019,12
15746,2019-02-04,32,Hauts-de-France,-0.72,3.84,1.56,2019,2
15747,2019-12-31,32,Hauts-de-France,-0.92,5.62,2.35,2019,12
15748,2019-02-05,76,Occitanie,2.91,11.64,7.27,2019,2
15749,2019-12-31,24,Centre-Val de Loire,-2.58,4.1,0.76,2019,12
15750,2019-02-06,44,Grand Est,-4.18,7.89,1.86,2019,2
15751,2020-01-01,53,Bretagne,7.22,10.65,8.94,2020,1
15752,2019-02-06,84,Auvergne-Rhône-Alpes,-3.18,9.52,3.17,2019,2
15753,2020-01-01,27,Bourgogne-Franche-Comté,-2.18,2.17,-0.01,2020,1
15754,2019-02-06,32,Hauts-de-France,1.98,10.18,6.08,2019,2
15755,2020-01-01,28,Normandie,0.58,6.32,3.45,2020,1
15756,2019-02-08,93,Provence-Alpes-Côte d'Azur,3.08,13.82,8.45,2019,2
15757,2020-01-02,53,Bretagne,8.4,11.82,10.11,2020,1
15758,2019-02-08,76,Occitanie,1.42,14.43,7.92,2019,2
15759,2020-01-03,94,Corse,6.75,15.0,10.88,2020,1
15760,2019-02-08,27,Bourgogne-Franche-Comté,2.97,9.87,6.42,2019,2
15761,2020-01-03,84,Auvergne-Rhône-Alpes,0.15,9.93,5.04,2020,1
15762,2019-02-09,53,Bretagne,7.57,11.48,9.52,2019,2
15763,2020-01-03,28,Normandie,7.1,10.66,8.88,2020,1
15764,2019-02-09,84,Auvergne-Rhône-Alpes,2.21,11.78,7.0,2019,2
15765,2020-01-03,75,Nouvelle-Aquitaine,4.47,11.94,8.2,2020,1
15766,2019-02-09,27,Bourgogne-Franche-Comté,4.7,12.37,8.53,2019,2
15767,2020-01-04,94,Corse,6.1,16.0,11.05,2020,1
15768,2019-02-10,44,Grand Est,4.49,10.78,7.63,2019,2
15769,2020-01-04,53,Bretagne,1.65,9.88,5.76,2020,1
15770,2019-02-10,75,Nouvelle-Aquitaine,6.85,12.56,9.7,2019,2
15771,2020-01-04,84,Auvergne-Rhône-Alpes,3.47,8.62,6.05,2020,1
15772,2019-02-10,32,Hauts-de-France,5.36,9.18,7.27,2019,2
15773,2020-01-04,52,Pays de la Loire,0.35,10.2,5.28,2020,1
15774,2019-02-11,44,Grand Est,1.69,6.58,4.13,2019,2
15775,2020-01-04,44,Grand Est,1.85,7.46,4.66,2020,1
15776,2019-02-11,11,Île-de-France,2.9,9.14,6.02,2019,2
15777,2020-01-05,11,Île-de-France,6.04,8.62,7.33,2020,1
15778,2019-02-12,76,Occitanie,1.17,12.7,6.94,2019,2
15779,2020-01-06,28,Normandie,-0.16,8.66,4.25,2020,1
15780,2019-02-12,94,Corse,2.8,16.75,9.78,2019,2
15781,2020-01-06,24,Centre-Val de Loire,-1.38,9.53,4.08,2020,1
15782,2019-02-13,11,Île-de-France,-1.48,8.22,3.37,2019,2
15783,2020-01-06,75,Nouvelle-Aquitaine,0.33,9.38,4.85,2020,1
15784,2019-02-13,28,Normandie,-0.76,10.62,4.93,2019,2
15785,2020-01-06,53,Bretagne,0.75,10.7,5.72,2020,1
15786,2020-01-06,94,Corse,3.3,14.85,9.07,2020,1
15787,2020-01-07,94,Corse,5.1,14.1,9.6,2020,1
15788,2020-01-07,84,Auvergne-Rhône-Alpes,-0.72,8.66,3.97,2020,1
15789,2020-01-07,75,Nouvelle-Aquitaine,4.38,12.05,8.22,2020,1
15790,2020-01-09,76,Occitanie,3.66,14.84,9.25,2020,1
15791,2020-01-10,32,Hauts-de-France,6.4,8.0,7.2,2020,1
15792,2020-01-10,52,Pays de la Loire,6.9,10.05,8.48,2020,1
15793,2020-01-11,75,Nouvelle-Aquitaine,0.88,10.75,5.82,2020,1
15794,2020-01-11,44,Grand Est,1.15,7.51,4.33,2020,1
15795,2020-01-11,93,Provence-Alpes-Côte d'Azur,3.23,12.92,8.08,2020,1
15796,2020-01-12,94,Corse,4.0,15.8,9.9,2020,1
15797,2020-01-13,27,Bourgogne-Franche-Comté,4.27,8.0,6.13,2020,1
15798,2020-01-13,52,Pays de la Loire,7.35,11.75,9.55,2020,1
15799,2020-01-14,94,Corse,5.05,15.55,10.3,2020,1
15800,2020-01-15,24,Centre-Val de Loire,6.92,13.68,10.3,2020,1
15801,2020-01-15,84,Auvergne-Rhône-Alpes,7.07,12.35,9.71,2020,1
15802,2020-01-15,94,Corse,4.25,15.3,9.77,2020,1
15803,2020-01-16,32,Hauts-de-France,2.62,12.24,7.43,2020,1
15804,2020-01-16,93,Provence-Alpes-Côte d'Azur,3.25,13.22,8.23,2020,1
15805,2020-01-17,52,Pays de la Loire,6.15,11.45,8.8,2020,1
15806,2020-01-17,93,Provence-Alpes-Côte d'Azur,5.83,10.3,8.07,2020,1
15807,2020-01-17,84,Auvergne-Rhône-Alpes,4.75,9.85,7.3,2020,1
15808,2020-01-18,94,Corse,8.0,14.85,11.42,2020,1
15809,2020-01-18,24,Centre-Val de Loire,0.55,9.72,5.13,2020,1
15810,2020-01-19,52,Pays de la Loire,0.8,8.35,4.57,2020,1
15811,2020-01-19,84,Auvergne-Rhône-Alpes,-1.7,4.99,1.65,2020,1
15812,2020-01-19,76,Occitanie,3.25,8.42,5.83,2020,1
15813,2020-01-19,44,Grand Est,-2.75,4.89,1.07,2020,1
15814,2020-01-20,76,Occitanie,-0.32,6.45,3.07,2020,1
15815,2020-01-20,11,Île-de-France,0.88,5.78,3.33,2020,1
15816,2020-01-20,52,Pays de la Loire,2.2,7.65,4.93,2020,1
15817,2020-01-20,44,Grand Est,-0.86,6.22,2.68,2020,1
15818,2020-01-20,28,Normandie,0.92,6.72,3.82,2020,1
15819,2019-02-14,76,Occitanie,2.49,15.42,8.95,2019,2
15820,2019-02-14,27,Bourgogne-Franche-Comté,-3.23,14.67,5.72,2019,2
15821,2019-02-15,28,Normandie,-0.22,14.88,7.33,2019,2
15822,2019-02-16,11,Île-de-France,0.42,15.96,8.19,2019,2
15823,2019-02-16,44,Grand Est,-1.76,16.61,7.43,2019,2
15824,2019-02-17,11,Île-de-France,2.22,17.52,9.87,2019,2
15825,2019-02-17,93,Provence-Alpes-Côte d'Azur,1.53,15.63,8.58,2019,2
15826,2019-02-17,32,Hauts-de-France,3.38,15.74,9.56,2019,2
15827,2019-02-17,76,Occitanie,3.89,16.57,10.23,2019,2
15828,2019-02-18,32,Hauts-de-France,3.02,14.16,8.59,2019,2
15829,2019-02-18,52,Pays de la Loire,1.0,13.05,7.02,2019,2
15830,2019-02-19,75,Nouvelle-Aquitaine,6.01,12.72,9.36,2019,2
15831,2019-02-19,53,Bretagne,1.52,10.78,6.15,2019,2
15832,2019-02-20,11,Île-de-France,0.36,13.6,6.98,2019,2
15833,2019-02-20,84,Auvergne-Rhône-Alpes,-1.13,15.37,7.12,2019,2
15834,2019-02-20,28,Normandie,1.76,12.22,6.99,2019,2
15835,2019-02-20,52,Pays de la Loire,1.45,13.25,7.35,2019,2
15836,2019-02-21,94,Corse,4.45,14.75,9.6,2019,2
15837,2019-02-21,28,Normandie,1.74,12.74,7.24,2019,2
15838,2019-02-22,52,Pays de la Loire,0.8,19.55,10.18,2019,2
15839,2019-02-22,44,Grand Est,2.56,14.54,8.55,2019,2
15840,2019-02-23,32,Hauts-de-France,4.58,14.72,9.65,2019,2
15841,2019-02-24,76,Occitanie,4.75,17.73,11.24,2019,2
15842,2019-02-24,32,Hauts-de-France,0.92,14.62,7.77,2019,2
15843,2019-02-25,84,Auvergne-Rhône-Alpes,-0.35,16.78,8.21,2019,2
15844,2019-02-25,27,Bourgogne-Franche-Comté,-0.58,16.73,8.08,2019,2
15845,2019-02-25,32,Hauts-de-France,2.56,17.6,10.08,2019,2
15846,2019-02-25,53,Bretagne,1.6,17.7,9.65,2019,2
15847,2019-02-25,28,Normandie,1.86,16.82,9.34,2019,2
15848,2019-02-26,11,Île-de-France,3.82,18.48,11.15,2019,2
15849,2019-02-26,52,Pays de la Loire,2.0,19.6,10.8,2019,2
15850,2019-02-26,32,Hauts-de-France,3.6,18.48,11.04,2019,2
15851,2019-02-27,44,Grand Est,-0.19,20.75,10.28,2019,2
15852,2019-02-27,52,Pays de la Loire,2.55,22.2,12.38,2019,2
15853,2019-02-27,32,Hauts-de-France,3.58,17.12,10.35,2019,2
15854,2019-02-27,11,Île-de-France,3.04,20.6,11.82,2019,2
15855,2019-02-27,84,Auvergne-Rhône-Alpes,0.03,19.89,9.96,2019,2
15856,2019-02-27,93,Provence-Alpes-Côte d'Azur,3.65,19.6,11.62,2019,2
15857,2019-02-27,76,Occitanie,3.55,23.23,13.39,2019,2
15858,2020-01-21,32,Hauts-de-France,-1.52,3.18,0.83,2020,1
15859,2019-02-28,11,Île-de-France,6.44,14.86,10.65,2019,2
15860,2020-01-21,24,Centre-Val de Loire,-1.77,6.23,2.23,2020,1
15861,2019-02-28,24,Centre-Val de Loire,4.62,14.62,9.62,2019,2
15862,2020-01-21,27,Bourgogne-Franche-Comté,-3.57,6.93,1.68,2020,1
15863,2019-03-01,75,Nouvelle-Aquitaine,7.09,13.77,10.43,2019,3
15864,2020-01-22,84,Auvergne-Rhône-Alpes,-2.54,6.88,2.17,2020,1
15865,2019-03-01,24,Centre-Val de Loire,8.28,11.43,9.86,2019,3
15866,2020-01-22,94,Corse,8.75,18.1,13.42,2020,1
15867,2019-03-02,32,Hauts-de-France,7.08,11.32,9.2,2019,3
15868,2020-01-23,52,Pays de la Loire,0.25,4.9,2.58,2020,1
15869,2019-03-02,28,Normandie,6.66,12.92,9.79,2019,3
15870,2020-01-23,93,Provence-Alpes-Côte d'Azur,5.88,15.28,10.58,2020,1
15871,2019-03-03,93,Provence-Alpes-Côte d'Azur,4.38,17.85,11.12,2019,3
15872,2020-01-23,75,Nouvelle-Aquitaine,5.71,10.23,7.97,2020,1
15873,2019-03-03,27,Bourgogne-Franche-Comté,4.48,14.88,9.68,2019,3
15874,2020-01-23,76,Occitanie,7.77,12.77,10.27,2020,1
15875,2019-03-03,11,Île-de-France,9.28,14.64,11.96,2019,3
15876,2020-01-23,24,Centre-Val de Loire,-1.2,4.33,1.57,2020,1
15877,2019-03-05,24,Centre-Val de Loire,4.83,13.07,8.95,2019,3
15878,2020-01-24,27,Bourgogne-Franche-Comté,-3.25,7.62,2.18,2020,1
15879,2019-03-05,28,Normandie,4.28,12.22,8.25,2019,3
15880,2020-01-24,28,Normandie,0.36,2.86,1.61,2020,1
15881,2019-03-05,84,Auvergne-Rhône-Alpes,3.35,14.65,9.0,2019,3
15882,2020-01-24,24,Centre-Val de Loire,-1.4,10.15,4.37,2020,1
15883,2019-03-06,84,Auvergne-Rhône-Alpes,3.6,15.31,9.45,2019,3
15884,2020-01-25,27,Bourgogne-Franche-Comté,-1.57,10.05,4.24,2020,1
15885,2019-03-07,93,Provence-Alpes-Côte d'Azur,8.87,16.33,12.6,2019,3
15886,2020-01-25,52,Pays de la Loire,0.8,12.0,6.4,2020,1
15887,2019-03-08,84,Auvergne-Rhône-Alpes,3.41,12.05,7.73,2019,3
15888,2020-01-26,93,Provence-Alpes-Côte d'Azur,6.55,10.97,8.76,2020,1
15889,2020-01-27,27,Bourgogne-Franche-Comté,3.9,8.75,6.32,2020,1
15890,2020-01-28,94,Corse,6.85,17.45,12.15,2020,1
15891,2020-01-28,32,Hauts-de-France,2.5,7.46,4.98,2020,1
15892,2020-01-29,84,Auvergne-Rhône-Alpes,3.57,9.28,6.43,2020,1
15893,2020-01-30,28,Normandie,3.16,13.08,8.12,2020,1
15894,2020-01-30,24,Centre-Val de Loire,2.97,13.05,8.01,2020,1
15895,2020-01-31,84,Auvergne-Rhône-Alpes,7.44,15.59,11.51,2020,1
15896,2020-01-31,94,Corse,9.95,16.85,13.4,2020,1
15897,2020-02-01,94,Corse,8.8,16.8,12.8,2020,2
15898,2020-02-01,24,Centre-Val de Loire,11.05,14.87,12.96,2020,2
15899,2020-02-01,32,Hauts-de-France,9.2,12.2,10.7,2020,2
15900,2020-02-03,11,Île-de-France,10.6,13.62,12.11,2020,2
15901,2020-02-03,32,Hauts-de-France,8.76,11.44,10.1,2020,2
15902,2020-02-03,93,Provence-Alpes-Côte d'Azur,9.62,20.95,15.28,2020,2
15903,2020-02-04,11,Île-de-France,4.86,9.08,6.97,2020,2
15904,2020-02-04,94,Corse,8.65,21.45,15.05,2020,2
15905,2020-02-05,75,Nouvelle-Aquitaine,1.64,11.24,6.44,2020,2
15906,2020-02-05,94,Corse,7.7,16.75,12.22,2020,2
15907,2020-02-05,44,Grand Est,1.99,8.09,5.04,2020,2
15908,2020-02-06,27,Bourgogne-Franche-Comté,-1.48,9.47,3.99,2020,2
15909,2020-02-07,52,Pays de la Loire,0.85,12.15,6.5,2020,2
15910,2020-02-07,84,Auvergne-Rhône-Alpes,-1.78,13.25,5.73,2020,2
15911,2020-02-07,76,Occitanie,2.96,14.17,8.57,2020,2
15912,2020-02-07,94,Corse,2.4,14.5,8.45,2020,2
15913,2020-02-07,93,Provence-Alpes-Côte d'Azur,0.45,14.1,7.28,2020,2
15914,2020-02-08,32,Hauts-de-France,6.48,9.76,8.12,2020,2
15915,2020-02-08,27,Bourgogne-Franche-Comté,0.72,13.1,6.91,2020,2
15916,2020-02-08,28,Normandie,6.84,10.02,8.43,2020,2
15917,2020-02-09,44,Grand Est,3.11,13.65,8.38,2020,2
15918,2020-02-09,93,Provence-Alpes-Côte d'Azur,2.25,14.17,8.21,2020,2
15919,2020-02-09,76,Occitanie,4.45,15.16,9.81,2020,2
15920,2020-02-09,27,Bourgogne-Franche-Comté,4.08,13.83,8.96,2020,2
15921,2020-02-10,94,Corse,7.8,19.8,13.8,2020,2
15922,2020-02-10,32,Hauts-de-France,5.96,9.9,7.93,2020,2
15923,2020-02-11,75,Nouvelle-Aquitaine,9.13,12.46,10.79,2020,2
15924,2020-02-11,24,Centre-Val de Loire,6.12,10.75,8.43,2020,2
15925,2020-02-12,84,Auvergne-Rhône-Alpes,0.57,10.22,5.4,2020,2
15926,2019-03-08,27,Bourgogne-Franche-Comté,5.22,13.07,9.14,2019,3
15927,2019-03-10,28,Normandie,7.34,11.8,9.57,2019,3
15928,2019-03-10,94,Corse,7.85,17.9,12.88,2019,3
15929,2019-03-11,24,Centre-Val de Loire,3.62,11.17,7.39,2019,3
15930,2019-03-12,44,Grand Est,-0.64,11.8,5.58,2019,3
15931,2019-03-12,32,Hauts-de-France,3.98,10.86,7.42,2019,3
15932,2019-03-12,52,Pays de la Loire,2.85,12.75,7.8,2019,3
15933,2019-03-13,94,Corse,4.45,15.35,9.9,2019,3
15934,2019-03-14,84,Auvergne-Rhône-Alpes,3.48,8.96,6.22,2019,3
15935,2019-03-14,94,Corse,6.95,17.15,12.05,2019,3
15936,2019-03-14,52,Pays de la Loire,7.15,12.45,9.8,2019,3
15937,2019-03-14,75,Nouvelle-Aquitaine,6.81,12.22,9.51,2019,3
15938,2019-03-14,11,Île-de-France,6.1,11.64,8.87,2019,3
15939,2019-03-14,44,Grand Est,4.7,9.95,7.32,2019,3
15940,2019-03-15,52,Pays de la Loire,10.65,13.8,12.22,2019,3
15941,2019-03-16,27,Bourgogne-Franche-Comté,8.78,15.48,12.13,2019,3
15942,2019-03-16,44,Grand Est,9.16,13.89,11.52,2019,3
15943,2019-03-16,28,Normandie,8.76,14.28,11.52,2019,3
15944,2019-03-16,93,Provence-Alpes-Côte d'Azur,8.52,20.93,14.73,2019,3
15945,2019-03-17,52,Pays de la Loire,5.8,11.85,8.82,2019,3
15946,2019-03-17,76,Occitanie,4.97,15.09,10.03,2019,3
15947,2019-03-18,75,Nouvelle-Aquitaine,3.07,12.91,7.99,2019,3
15948,2019-03-18,28,Normandie,3.96,10.34,7.15,2019,3
15949,2019-03-18,93,Provence-Alpes-Côte d'Azur,5.88,13.87,9.88,2019,3
15950,2019-03-18,44,Grand Est,1.4,9.45,5.42,2019,3
15951,2019-03-19,24,Centre-Val de Loire,0.33,12.48,6.41,2019,3
15952,2019-03-20,27,Bourgogne-Franche-Comté,-1.33,13.93,6.3,2019,3
15953,2019-03-20,84,Auvergne-Rhône-Alpes,-1.73,13.31,5.79,2019,3
15954,2019-03-20,94,Corse,5.65,16.0,10.82,2019,3
15955,2019-03-21,24,Centre-Val de Loire,2.27,16.73,9.5,2019,3
15956,2019-03-21,27,Bourgogne-Franche-Comté,0.2,15.68,7.94,2019,3
15957,2019-03-21,76,Occitanie,0.83,16.76,8.8,2019,3
15958,2019-03-22,28,Normandie,5.3,15.64,10.47,2019,3
15959,2020-02-12,53,Bretagne,3.55,11.5,7.52,2020,2
15960,2019-03-22,27,Bourgogne-Franche-Comté,-1.4,19.02,8.81,2019,3
15961,2020-02-13,28,Normandie,4.78,10.56,7.67,2020,2
15962,2019-03-23,11,Île-de-France,3.94,14.14,9.04,2019,3
15963,2020-02-13,44,Grand Est,0.88,9.94,5.41,2020,2
15964,2019-03-23,24,Centre-Val de Loire,1.18,16.83,9.01,2019,3
15965,2020-02-14,94,Corse,9.15,18.0,13.58,2020,2
15966,2019-03-24,94,Corse,5.6,19.5,12.55,2019,3
15967,2020-02-14,53,Bretagne,6.78,12.73,9.75,2020,2
15968,2019-03-24,11,Île-de-France,6.32,12.96,9.64,2019,3
15969,2020-02-14,75,Nouvelle-Aquitaine,7.58,14.94,11.26,2020,2
15970,2019-03-25,76,Occitanie,5.43,16.77,11.1,2019,3
15971,2020-02-15,75,Nouvelle-Aquitaine,3.47,17.0,10.24,2020,2
15972,2019-03-25,24,Centre-Val de Loire,0.6,12.97,6.78,2019,3
15973,2020-02-16,84,Auvergne-Rhône-Alpes,6.55,15.11,10.83,2020,2
15974,2019-03-25,52,Pays de la Loire,1.0,13.95,7.48,2019,3
15975,2020-02-16,28,Normandie,7.84,15.66,11.75,2020,2
15976,2019-03-27,53,Bretagne,1.83,14.68,8.25,2019,3
15977,2020-02-16,11,Île-de-France,10.96,17.9,14.43,2020,2
15978,2019-03-27,24,Centre-Val de Loire,0.92,14.02,7.47,2019,3
15979,2020-02-16,75,Nouvelle-Aquitaine,9.31,20.2,14.76,2020,2
15980,2019-03-28,93,Provence-Alpes-Côte d'Azur,3.65,17.43,10.54,2019,3
15981,2020-02-17,84,Auvergne-Rhône-Alpes,7.23,12.05,9.64,2020,2
15982,2019-03-28,32,Hauts-de-France,7.56,12.04,9.8,2019,3
15983,2020-02-18,44,Grand Est,3.94,9.73,6.83,2020,2
15984,2019-03-30,28,Normandie,4.34,19.2,11.77,2019,3
15985,2020-02-19,93,Provence-Alpes-Côte d'Azur,4.5,14.55,9.52,2020,2
15986,2019-03-30,94,Corse,5.4,17.6,11.5,2019,3
15987,2020-02-19,53,Bretagne,6.3,12.25,9.27,2020,2
15988,2019-03-31,84,Auvergne-Rhône-Alpes,1.62,20.03,10.82,2019,3
15989,2020-02-19,32,Hauts-de-France,3.66,9.1,6.38,2020,2
15990,2019-03-31,11,Île-de-France,4.96,20.56,12.76,2019,3
15991,2020-02-19,52,Pays de la Loire,6.7,11.8,9.25,2020,2
15992,2019-03-31,53,Bretagne,4.75,18.45,11.6,2019,3
15993,2020-02-20,32,Hauts-de-France,6.0,11.66,8.83,2020,2
15994,2020-02-21,28,Normandie,1.4,10.44,5.92,2020,2
15995,2020-02-21,27,Bourgogne-Franche-Comté,0.43,10.6,5.52,2020,2
15996,2020-02-22,28,Normandie,4.2,11.68,7.94,2020,2
15997,2019-03-31,27,Bourgogne-Franche-Comté,0.8,21.12,10.96,2019,3
15998,2020-02-22,76,Occitanie,1.18,17.15,9.17,2020,2
15999,2019-04-02,75,Nouvelle-Aquitaine,9.66,15.55,12.6,2019,4
16000,2020-02-23,93,Provence-Alpes-Côte d'Azur,3.78,18.97,11.38,2020,2
16001,2019-04-02,53,Bretagne,5.38,11.58,8.48,2019,4
16002,2020-02-24,44,Grand Est,7.69,14.92,11.31,2020,2
16003,2019-04-02,28,Normandie,4.54,11.98,8.26,2019,4
16004,2020-02-25,24,Centre-Val de Loire,7.13,11.72,9.42,2020,2
16005,2019-04-03,24,Centre-Val de Loire,3.65,10.38,7.02,2019,4
16006,2020-02-25,53,Bretagne,5.75,11.52,8.64,2020,2
16007,2019-04-03,44,Grand Est,4.08,8.2,6.14,2019,4
16008,2020-02-27,76,Occitanie,4.49,14.49,9.49,2020,2
16009,2019-04-04,27,Bourgogne-Franche-Comté,1.77,9.47,5.62,2019,4
16010,2020-02-27,11,Île-de-France,2.44,11.7,7.07,2020,2
16011,2019-04-04,84,Auvergne-Rhône-Alpes,1.46,9.44,5.45,2019,4
16012,2020-02-27,52,Pays de la Loire,5.05,13.25,9.15,2020,2
16013,2019-04-05,93,Provence-Alpes-Côte d'Azur,2.35,15.8,9.08,2019,4
16014,2020-02-28,28,Normandie,0.32,11.12,5.72,2020,2
16015,2019-04-06,27,Bourgogne-Franche-Comté,2.52,16.75,9.63,2019,4
16016,2020-02-28,24,Centre-Val de Loire,-0.78,10.7,4.96,2020,2
16017,2019-04-07,84,Auvergne-Rhône-Alpes,3.53,12.57,8.05,2019,4
16018,2020-02-28,44,Grand Est,-1.3,9.8,4.25,2020,2
16019,2019-04-07,11,Île-de-France,8.14,15.32,11.73,2019,4
16020,2020-02-28,84,Auvergne-Rhône-Alpes,-1.55,12.05,5.25,2020,2
16021,2019-04-07,53,Bretagne,6.82,13.5,10.16,2019,4
16022,2020-02-29,53,Bretagne,5.57,10.22,7.9,2020,2
16023,2019-04-08,44,Grand Est,7.51,12.58,10.04,2019,4
16024,2020-02-29,11,Île-de-France,6.36,12.66,9.51,2020,2
16025,2019-04-08,28,Normandie,2.5,16.52,9.51,2019,4
16026,2020-02-29,84,Auvergne-Rhône-Alpes,6.51,13.81,10.16,2020,2
16027,2019-04-08,75,Nouvelle-Aquitaine,4.34,15.46,9.9,2019,4
16028,2020-02-29,32,Hauts-de-France,5.12,11.4,8.26,2020,2
16029,2019-04-08,93,Provence-Alpes-Côte d'Azur,4.22,16.92,10.57,2019,4
16030,2020-03-01,53,Bretagne,4.3,10.58,7.44,2020,3
16031,2019-04-10,27,Bourgogne-Franche-Comté,3.33,14.88,9.11,2019,4
16032,2020-03-01,28,Normandie,3.72,8.62,6.17,2020,3
16033,2019-04-10,84,Auvergne-Rhône-Alpes,4.08,15.79,9.94,2019,4
16034,2020-03-02,44,Grand Est,2.19,7.29,4.74,2020,3
16035,2019-04-10,44,Grand Est,5.62,12.34,8.98,2019,4
16036,2020-03-03,93,Provence-Alpes-Côte d'Azur,4.77,11.6,8.18,2020,3
16037,2019-04-11,27,Bourgogne-Franche-Comté,6.53,15.05,10.79,2019,4
16038,2020-03-03,94,Corse,9.3,15.05,12.18,2020,3
16039,2019-04-11,75,Nouvelle-Aquitaine,7.34,15.81,11.58,2019,4
16040,2020-03-03,27,Bourgogne-Franche-Comté,1.43,8.3,4.87,2020,3
16041,2019-04-11,84,Auvergne-Rhône-Alpes,8.05,14.7,11.37,2019,4
16042,2020-03-04,93,Provence-Alpes-Côte d'Azur,4.58,12.27,8.43,2020,3
16043,2019-04-12,52,Pays de la Loire,2.4,14.9,8.65,2019,4
16044,2020-03-04,44,Grand Est,0.11,9.46,4.79,2020,3
16045,2019-04-12,24,Centre-Val de Loire,0.17,13.7,6.93,2019,4
16046,2020-03-05,11,Île-de-France,6.28,12.96,9.62,2020,3
16047,2019-04-13,28,Normandie,0.42,9.78,5.1,2019,4
16048,2020-03-05,94,Corse,5.7,15.15,10.42,2020,3
16049,2019-04-13,24,Centre-Val de Loire,-1.02,11.3,5.14,2019,4
